baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021944.15	53.8233387025995	-5.50907957457204	0.608032615902551	-9.06050009569714	1.29853819909846e-19	2.47128424330726e-18
ENSMUSG00000021313.16	46.9001983767043	-4.76733165035254	0.5266863149721	-9.05155785299847	1.40942959884247e-19	2.67985938522556e-18
ENSMUSG00000078439.9	52.7152108393654	-4.43977572077605	0.490516534512974	-9.05122540911741	1.41372779890796e-19	2.68556354233324e-18
ENSMUSG00000017737.2	69.8291631466742	-3.87583203090627	0.428309432692908	-9.04914002602691	1.44098694329102e-19	2.73483457760196e-18
ENSMUSG00000023249.15	1780.90796660949	0.985935760468185	0.109057046327019	9.04055073627938	1.55884439674681e-19	2.95580330297903e-18
ENSMUSG00000035189.17	52.6850870637654	-4.5396274479722	0.50228243502513	-9.03799761133409	1.59567859145397e-19	3.02287573456119e-18
ENSMUSG00000040524.9	1398.43488479692	-0.917008158239066	0.101522324770516	-9.03257643392131	1.67676630008124e-19	3.17358320675029e-18
ENSMUSG00000005481.18	1682.69319364031	-0.9029584630967	0.0999703763655758	-9.03226031474288	1.68161833853189e-19	3.17985727323668e-18
ENSMUSG00000017631.19	1841.17745590892	-0.806410689115722	0.0893228695154063	-9.02804280125186	1.74769477907177e-19	3.30178647439797e-18
ENSMUSG00000025203.6	19977.1138800132	-0.796282663251572	0.0882366342909519	-9.02439978190811	1.80683122042759e-19	3.41039392855707e-18
ENSMUSG00000034449.7	452.594154152524	-1.38497726070546	0.153509772925616	-9.02207875310031	1.84553474093742e-19	3.4802713934159e-18
ENSMUSG00000029108.14	3373.51899333547	0.914211322396864	0.101345683975606	9.02072280272849	1.8685233345831e-19	3.52041368146818e-18
ENSMUSG00000022892.11	19755.5083905506	0.814214117730054	0.0902633218409007	9.0204315675995	1.87349768596627e-19	3.52657385164553e-18
ENSMUSG00000020159.8	160.299543009969	-10.7675527553375	1.1940988120518	-9.01730463732376	1.92773770533723e-19	3.62537362821012e-18
ENSMUSG00000043542.12	865.772405562183	1.0094890645323	0.112027123560977	9.01111295589792	2.03975801380934e-19	3.83255894928918e-18
ENSMUSG00000033585.5	1044.98636530596	1.110107927789	0.123232551722366	9.00823615411289	2.09397067340348e-19	3.93085039207784e-18
ENSMUSG00000046876.16	701.859476889907	0.99333346859687	0.110383985411907	8.99889114249827	2.28008855149343e-19	4.27635465682182e-18
ENSMUSG00000037474.13	511.664663824585	-1.29044991868711	0.143416864541733	-8.99789521135151	2.30086274838395e-19	4.31140830396909e-18
ENSMUSG00000115726.1	77.9570934359718	-6.86090204366925	0.762529706705661	-8.99755377834424	2.30802768323703e-19	4.32092024281669e-18
ENSMUSG00000020097.14	3536.17265571499	0.758702418608821	0.084345601459895	8.99516282386784	2.35882308133655e-19	4.41202288278564e-18
ENSMUSG00000039047.17	1733.42143530241	0.768479140200868	0.0854474778153885	8.99358482951583	2.39295073726954e-19	4.47181317993632e-18
ENSMUSG00000040605.7	94.2479485132343	2.35739454766468	0.262123456076198	8.9934513414145	2.39585999729774e-19	4.47320900397999e-18
ENSMUSG00000064125.14	52.0849604765938	-3.41166341315175	0.379691847922428	-8.98534807059846	2.57916620238598e-19	4.81111011981594e-18
ENSMUSG00000046324.12	983.731543962027	-0.903807625370593	0.100707746253772	-8.97455914754665	2.84488754905947e-19	5.30199898444983e-18
ENSMUSG00000002227.15	824.240338334803	-1.3176296769723	0.146827752869563	-8.97398244692096	2.8598288066462e-19	5.3202588599901e-18
ENSMUSG00000026728.9	60167.7970556545	0.810430471956654	0.0903088164366853	8.97399062388155	2.85961641567909e-19	5.3202588599901e-18
ENSMUSG00000046519.15	702.916975999198	-1.00112698214811	0.11162462822637	-8.96869264476179	3.00054573197459e-19	5.57702511746257e-18
ENSMUSG00000044447.5	2879.21546573795	-0.774517129744059	0.0864375723060528	-8.96042206046344	3.23437997290414e-19	6.0062494164693e-18
ENSMUSG00000020123.6	105.419848227251	2.19074215934374	0.244495170384197	8.96026762369674	3.23891334069551e-19	6.00927356762045e-18
ENSMUSG00000052566.8	417.774122379963	-1.27690286166684	0.142544909926606	-8.95789868838035	3.30924338432978e-19	6.13425787559411e-18
ENSMUSG00000020176.17	14343.6297846551	0.703550904666277	0.0785521195413384	8.95648530904415	3.35192086035048e-19	6.20780544655957e-18
ENSMUSG00000042606.9	357.513045217095	-1.20074404959114	0.13408460087686	-8.95512267433211	3.39358076250662e-19	6.27372700929173e-18
ENSMUSG00000046352.7	166.810063256309	1.87363570055971	0.209223498337347	8.95518770811634	3.39158090727864e-19	6.27372700929173e-18
ENSMUSG00000010066.15	54.7939733137809	-5.53745596570992	0.618606211249175	-8.95150398591686	3.50671447962641e-19	6.47708950357424e-18
ENSMUSG00000024805.16	325.84766118414	-1.59758327809416	0.178548480848609	-8.94761619085826	3.63241528375655e-19	6.70328055085385e-18
ENSMUSG00000001517.14	649.011887075334	-0.939288081691391	0.104979050085604	-8.94738598725611	3.63999629488174e-19	6.71128372123159e-18
ENSMUSG00000046879.7	605.022863006013	1.18625500271376	0.132637397905918	8.94359374838755	3.76715486001667e-19	6.93954876127915e-18
ENSMUSG00000027469.16	1431.34777900875	-0.934557288392338	0.10453713512974	-8.9399550430808	3.89328727059236e-19	7.16551901839361e-18
ENSMUSG00000001435.15	4128.80859606238	-1.00761509686321	0.112865151884637	-8.92760147873739	4.35344721532489e-19	8.0053122260823e-18
ENSMUSG00000003309.14	284.354849220641	-10.6361429642926	1.19148063342062	-8.92682823870772	4.38397322346878e-19	8.05428544173168e-18
ENSMUSG00000021962.9	738.001528452408	-1.04724202686241	0.117320289869595	-8.92635048913069	4.40293942911585e-19	8.08195279237973e-18
ENSMUSG00000074968.11	722.9886422188	1.06486946927803	0.119335164027752	8.92335027947323	4.52391152349013e-19	8.29664518496811e-18
ENSMUSG00000019775.17	427.091238820391	1.35863741201721	0.152270696138365	8.92251396015584	4.55821422518871e-19	8.35215036992727e-18
ENSMUSG00000019312.10	72.4417042508252	-6.75862780332357	0.757766316238699	-8.91914520148	4.69900947381003e-19	8.59490795620761e-18
ENSMUSG00000052133.16	180.222209330257	-1.75841449776742	0.197148970309269	-8.91921725489606	4.69595355288623e-19	8.59490795620761e-18
ENSMUSG00000055805.15	66.5889302770158	-2.65637107087115	0.297886142631679	-8.91740396986379	4.77345868999817e-19	8.7233692508827e-18
ENSMUSG00000026628.13	458.474418531117	-1.15633981752922	0.129731697040813	-8.9133175924265	4.95278551098098e-19	9.04309566334189e-18
ENSMUSG00000021665.9	562.956848137395	1.02257569066388	0.11480507904233	8.90705968058117	5.24038507606323e-19	9.55977478558378e-18
ENSMUSG00000053626.5	299.771740073812	1.39584030307343	0.156794167822261	8.90237387308773	5.46647772399647e-19	9.96343829747268e-18
ENSMUSG00000034792.8	46.8260910793057	-4.92551714857853	0.553396186175911	-8.90052600943083	5.55826385507218e-19	1.01218137649541e-17
ENSMUSG00000004626.14	702.826106040116	-1.03605602689837	0.116659561850471	-8.88102107074899	6.62494020558852e-19	1.2053662096131e-17
ENSMUSG00000027071.14	58.9420281931822	-2.85950782879662	0.321987430228962	-8.88080577171369	6.63777662775016e-19	1.20664046659286e-17
ENSMUSG00000020890.11	71.7753435474179	-6.73548086966223	0.75876056104042	-8.87695172298687	6.87176089844e-19	1.24807829417057e-17
ENSMUSG00000042726.14	659.743630281396	0.999045980460356	0.112579090729497	8.87416991900246	7.04569216137609e-19	1.27854591002094e-17
ENSMUSG00000046994.9	348.065002014135	-1.28659249434863	0.145059458855773	-8.86941468344952	7.35313695652654e-19	1.3331669081478e-17
ENSMUSG00000024049.15	112.688336551204	2.19854620806151	0.247985308341421	8.86563088259486	7.60720969383801e-19	1.37802405373404e-17
ENSMUSG00000020437.12	59.047902724715	-6.13171793697253	0.692207489343419	-8.85820802486355	8.13108795310358e-19	1.47163443994623e-17
ENSMUSG00000029359.13	60.2598718057875	-3.190222812603	0.360356523835189	-8.85296255677632	8.52262621162556e-19	1.54115007377533e-17
ENSMUSG00000022676.7	768.255939909939	0.966318042297129	0.109155356693474	8.85268548945984	8.54381737530102e-19	1.54363275146596e-17
ENSMUSG00000031948.14	2912.69842392963	-0.795247840635584	0.0898379938101429	-8.85202136543925	8.59482422159755e-19	1.55149326939082e-17
ENSMUSG00000003752.9	239.426556112548	-1.41969703117078	0.16039520645353	-8.85124351632102	8.65494804872706e-19	1.56098439654766e-17
ENSMUSG00000027962.14	1514.47112361021	1.07049844541392	0.12118313871096	8.83372436793554	1.0124695222176e-18	1.82288572725114e-17
ENSMUSG00000037868.15	183.251715064844	1.48288615007205	0.167866259609788	8.83373557925862	1.01236800057987e-18	1.82288572725114e-17
ENSMUSG00000010803.13	81.5280837422921	-2.72710334770077	0.308926991787476	-8.82766291129672	1.0688562174113e-18	1.92273291909457e-17
ENSMUSG00000026414.13	67.8808670257738	-3.12053670516037	0.353529667747156	-8.8268029244781	1.07710350180067e-18	1.93588532943097e-17
ENSMUSG00000020905.11	137.09669799266	-10.5477139822541	1.19580445156719	-8.82060103424984	1.13846970850847e-18	2.04440302603427e-17
ENSMUSG00000025064.15	167.705623543544	-5.03177992346133	0.570563947994348	-8.81895875326348	1.15528983852361e-18	2.07280840325568e-17
ENSMUSG00000039831.16	1949.32432078651	0.96263478994281	0.109160916337442	8.81849312227353	1.16010329585784e-18	2.07964097759196e-17
ENSMUSG00000024206.15	106.511908996699	-2.40715528546118	0.27320217038652	-8.81089371309018	1.24152039833409e-18	2.22366514981276e-17
ENSMUSG00000035184.15	130.150593533539	1.82522867833546	0.207163972114394	8.81055069424711	1.24532555789353e-18	2.22855102215773e-17
ENSMUSG00000079014.4	386.842208487215	1.34905663818606	0.153239143380205	8.80360336418013	1.32492036198574e-18	2.36893928508202e-17
ENSMUSG00000046718.8	509.570212787277	-1.21398179070904	0.13793867778271	-8.80088029132325	1.35747091384871e-18	2.42504324652749e-17
ENSMUSG00000032717.14	158.876006572052	-1.95357830255821	0.222051442612382	-8.79786359221461	1.39445394686413e-18	2.48896193259518e-17
ENSMUSG00000039117.16	461.151890266352	-1.06819600709569	0.121561159046453	-8.78731344349466	1.53178956978848e-18	2.73173541639779e-17
ENSMUSG00000057880.12	225.429833807762	1.66593601413948	0.189606430235413	8.78628436847354	1.54587986866744e-18	2.75448896150934e-17
ENSMUSG00000041040.12	905.357199508516	-1.05258096276675	0.119849875031656	-8.78249528828235	1.59887271086807e-18	2.8464612538492e-17
ENSMUSG00000030220.13	1661.74191329514	0.842334942427574	0.0959133248395617	8.78225151548633	1.60234280101776e-18	2.85018620160398e-17
ENSMUSG00000060882.5	49.7646350544171	3.24332266263749	0.369611600138374	8.77494824681711	1.70982480555409e-18	3.03875822615958e-17
ENSMUSG00000074886.11	1296.85115984296	-0.989061117718042	0.112748324270663	-8.77229106610677	1.75067156181496e-18	3.10868176817734e-17
ENSMUSG00000024781.16	1061.92613225363	0.871696300200292	0.0994252356945398	8.76735462693163	1.82912970478027e-18	3.24521494020493e-17
ENSMUSG00000020220.16	2301.8518523694	-0.828323554185323	0.0945080481734109	-8.76458217257275	1.87470640366164e-18	3.3232263386931e-17
ENSMUSG00000028803.18	230.117175506691	-1.50869476510526	0.172293210551496	-8.75655378570091	2.01310691023146e-18	3.56550878869505e-17
ENSMUSG00000027009.18	218.805173495493	-1.41159714556361	0.16123023209635	-8.75516413522278	2.03806668707061e-18	3.60662836231222e-17
ENSMUSG00000045328.11	957.325609344761	-1.25387361138316	0.143301457895331	-8.7499012905996	2.1353945016902e-18	3.77563299627908e-17
ENSMUSG00000021569.10	315.04405700256	-1.36969159967954	0.156559366268426	-8.74870429234591	2.15816377877171e-18	3.81263314188304e-17
ENSMUSG00000023236.7	106.57391714741	-2.18851415146385	0.25028030799186	-8.74425227067815	2.24497360398918e-18	3.95999973860396e-17
ENSMUSG00000052512.17	1440.17443255399	-0.883112537367465	0.100993741572407	-8.74423032178007	2.24541001275315e-18	3.95999973860396e-17
ENSMUSG00000038013.14	535.227118272764	-0.99277183983446	0.113567202431932	-8.74171255939398	2.29603048106629e-18	4.04582474972899e-17
ENSMUSG00000039910.10	1149.83718473553	0.975252552942216	0.111591783815945	8.73946557347589	2.34215742723884e-18	4.12359239976935e-17
ENSMUSG00000034471.12	826.231627272888	-1.42817714454701	0.163478376156382	-8.73618381908089	2.41117506407998e-18	4.2414947747128e-17
ENSMUSG00000032826.19	710.364170120704	1.09837315862123	0.125733564527107	8.73571955708323	2.42109958756084e-18	4.2553345087401e-17
ENSMUSG00000078502.10	109.498165556904	-2.49421984925313	0.285636092812515	-8.73215924743193	2.49856091896404e-18	4.38775294826903e-17
ENSMUSG00000051910.13	266.75616917475	1.49406282477349	0.171205006849121	8.72674726207143	2.62101927719761e-18	4.59889955787845e-17
ENSMUSG00000040562.12	307.295635386191	1.26370548461311	0.144813604093518	8.72642796595983	2.62842637416837e-18	4.60798783071365e-17
ENSMUSG00000017724.14	436.623914856024	-1.44844633230702	0.166026870260447	-8.72416814239064	2.6814442949416e-18	4.69695496439093e-17
ENSMUSG00000041020.14	86.8871602459097	-2.83478106297988	0.32495188346506	-8.72369482137401	2.69268194028468e-18	4.71264901003969e-17
ENSMUSG00000016382.15	8926.07218003802	0.894474088368442	0.102538005831023	8.72334195617658	2.70108995176736e-18	4.72336837127737e-17
ENSMUSG00000027306.15	564.5587951786	-1.32856373128081	0.152304132129591	-8.72309708675777	2.70693988883806e-18	4.72960012503318e-17
ENSMUSG00000030468.12	68.2348804514915	2.64991177103057	0.304207218190814	8.71087736441684	3.01531745691695e-18	5.26395546255198e-17
ENSMUSG00000019235.9	61.287360490217	-2.9582771234178	0.339758747100811	-8.70699326701966	3.12041625354598e-18	5.44283735557383e-17
ENSMUSG00000041992.9	45.7353733983161	-3.59241688754653	0.41266918411095	-8.70531899610095	3.16682785976773e-18	5.51913798947051e-17
ENSMUSG00000023026.16	1319.32557146169	-0.818135869930576	0.0939886664775543	-8.70462259538449	3.18633252174246e-18	5.54845630280188e-17
ENSMUSG00000056091.12	575.250647708074	0.995509198844832	0.114473826039655	8.69639142226256	3.42605181525737e-18	5.96086912550288e-17
ENSMUSG00000097183.2	262.521464889877	1.30111281018939	0.149643964720799	8.69472292194991	3.47677164310136e-18	6.04403151099477e-17
ENSMUSG00000021250.13	3725.18809200508	-1.10443940669906	0.127087866609931	-8.69036074143019	3.6129042879251e-18	6.27541150330031e-17
ENSMUSG00000007946.11	58.4872752227176	-6.12187882744134	0.704472068049964	-8.69002350141035	3.62364520789514e-18	6.28878761876902e-17
ENSMUSG00000036103.9	4103.22598776432	0.91325555676559	0.105148827167758	8.68536132417862	3.77540373146224e-18	6.54667032630002e-17
ENSMUSG00000026674.9	8417.40622549573	0.911505802154553	0.104980693003358	8.68260416346645	3.86808692586977e-18	6.70176836142948e-17
ENSMUSG00000021301.9	71.8235009357762	-2.80081383490553	0.322628612223721	-8.68123200729436	3.91504610458358e-18	6.77745261636155e-17
ENSMUSG00000022150.16	2082.71400988835	0.9022188536593	0.103933149725584	8.68076120122831	3.93128778766367e-18	6.79987880128749e-17
ENSMUSG00000014329.14	899.035009345555	0.970353341474841	0.111794753283359	8.67977532912791	3.96551380535272e-18	6.85334871272612e-17
ENSMUSG00000018427.8	672.233211677107	-0.979059065825514	0.112827651568195	-8.67747446851493	4.04654019338345e-18	6.98754398835755e-17
ENSMUSG00000026586.16	9588.08083156781	0.920713580950421	0.106226848015112	8.66742822699061	4.41990081928132e-18	7.62589560037303e-17
ENSMUSG00000033295.14	4473.04669510584	-1.13130027265447	0.130552700938187	-8.66546815596031	4.4966137873246e-18	7.751787451532e-17
ENSMUSG00000031688.4	119.958548363486	-10.3508962721276	1.19497839132747	-8.66199451575774	4.63580662862362e-18	7.98509006880407e-17
ENSMUSG00000019066.13	296.021159270868	-1.26167411606467	0.145740795487135	-8.65697289388018	4.84457847364451e-18	8.33775331816006e-17
ENSMUSG00000049881.13	394.026397329033	-1.21946376023751	0.140933552922783	-8.65275681303264	5.02700695813151e-18	8.64452975418675e-17
ENSMUSG00000019975.12	2008.82535241111	0.938844025163354	0.108516987247315	8.65158579295688	5.0788689216752e-18	8.72645858660256e-17
ENSMUSG00000037990.18	233.037752421435	1.47075985046248	0.170027444616792	8.65013206413401	5.14398676350511e-18	8.8310086453635e-17
ENSMUSG00000026090.16	42.7441742200893	-4.78568034248448	0.553508445540802	-8.6460836885852	5.32970329592563e-18	9.14225307486016e-17
ENSMUSG00000004947.15	566.137257391649	-1.35858477136797	0.157316807322555	-8.63597980718227	5.82257971499227e-18	9.97942887854557e-17
ENSMUSG00000028369.15	4751.76441065633	1.53707539408192	0.177991606819166	8.63566221773334	5.8387802226631e-18	9.99891113131055e-17
ENSMUSG00000042529.14	218.24858532902	-10.2558280171473	1.18778261237748	-8.63443184828168	5.90196357295432e-18	1.00987527240452e-16
ENSMUSG00000026131.20	8067.71020781831	-0.861370174046131	0.0998332070825594	-8.62809278814214	6.23834620231244e-18	1.06655097427469e-16
ENSMUSG00000027293.13	1027.65300230834	-0.820360989793461	0.0951330539334716	-8.62330132245261	6.50509891127538e-18	1.11123849031836e-16
ENSMUSG00000038252.13	1182.22072360572	-0.919787381827266	0.106676140547125	-8.62224089763486	6.56564001588099e-18	1.12065507432781e-16
ENSMUSG00000026768.10	612.321013425313	1.22365433781567	0.141929159493107	8.62158517802747	6.60335386621983e-18	1.12616307856958e-16
ENSMUSG00000043822.18	1156.20301812195	1.23899757963856	0.14371530397271	8.62119444059926	6.62592880036094e-18	1.12908228247996e-16
ENSMUSG00000027208.14	1028.94885719447	1.20617470048836	0.139964197605801	8.61773740085635	6.82900740056521e-18	1.16272984440735e-16
ENSMUSG00000039187.16	204.569563939939	-1.53155993247458	0.177747223975382	-8.61650549707996	6.90284844086774e-18	1.17433573763348e-16
ENSMUSG00000026114.14	53.2007728785984	-5.97845094749676	0.693954298051496	-8.61504995974983	6.9911103809031e-18	1.18837387386806e-16
ENSMUSG00000097451.11	9602.25839574055	0.790021833615946	0.0917082815427103	8.61450918418984	7.02418534845428e-18	1.19301578245873e-16
ENSMUSG00000032718.4	119.325026155877	-2.18047207994337	0.253127881154826	-8.61411263743675	7.04853708678746e-18	1.19616970233283e-16
ENSMUSG00000035683.13	363.33239431342	-1.38613250183745	0.161079054329769	-8.6052932679856	7.6121880582743e-18	1.29076503575017e-16
ENSMUSG00000054640.15	325.466514487209	1.3240811077343	0.153893448405754	8.6038822409336	7.7064049057219e-18	1.30567074762219e-16
